TEAM_ID,SEASON,PM_PRE,PM_POST,DELTA_PM,WR_PRE,WR_POST,DELTA_WR,N_GAMES_PRE,N_GAMES_POST
1610612753,2020-21,-6.583333333333333,-12.027777777777779,-5.4444444444444455,0.3611111111111111,0.2222222222222222,-0.1388888888888889,36,36
1610612754,2020-21,0.22857142857142856,-0.2972972972972973,-0.5258687258687259,0.45714285714285713,0.4864864864864865,0.029343629343629385,35,37
1610612755,2020-21,3.5,7.666666666666667,4.166666666666667,0.6666666666666666,0.6944444444444444,0.02777777777777779,36,36
1610612756,2020-21,6.485714285714286,5.1891891891891895,-1.2965250965250963,0.6857142857142857,0.7297297297297297,0.044015444015443994,35,37
1610612757,2020-21,-0.42857142857142855,3.891891891891892,4.320463320463321,0.6,0.5675675675675675,-0.032432432432432434,35,37
1610612758,2020-21,-5.638888888888889,-1.7222222222222223,3.916666666666667,0.3888888888888889,0.4722222222222222,0.08333333333333331,36,36
1610612759,2020-21,0.03125,-3.15,-3.18125,0.5625,0.375,-0.1875,32,40
1610612760,2020-21,-5.527777777777778,-15.75,-10.222222222222221,0.4166666666666667,0.19444444444444445,-0.22222222222222224,36,36
1610612761,2020-21,1.4166666666666667,-2.361111111111111,-3.7777777777777777,0.4722222222222222,0.2777777777777778,-0.19444444444444442,36,36
1610612762,2020-21,8.805555555555555,9.694444444444445,0.8888888888888893,0.75,0.6944444444444444,-0.05555555555555558,36,36
1610612763,2020-21,0.8125,1.2,0.38749999999999996,0.5,0.55,0.050000000000000044,32,40
1610612764,2020-21,-4.382352941176471,0.4473684210526316,4.829721362229103,0.4117647058823529,0.5263157894736842,0.11455108359133126,34,38
1610612765,2020-21,-3.9166666666666665,-5.027777777777778,-1.1111111111111112,0.2777777777777778,0.2777777777777778,0.0,36,36
1610612766,2020-21,-0.45714285714285713,-3.324324324324324,-2.867181467181467,0.4857142857142857,0.43243243243243246,-0.05328185328185325,35,37
1610612737,2021-22,0.4827586206896552,4.166666666666667,3.6839080459770117,0.4827586206896552,0.625,0.1422413793103448,58,24
1610612738,2021-22,5.4,12.409090909090908,7.009090909090908,0.5666666666666667,0.7727272727272727,0.20606060606060606,60,22
1610612739,2021-22,4.137931034482759,-2.75,-6.887931034482759,0.603448275862069,0.375,-0.22844827586206895,58,24
1610612740,2021-22,-3.2033898305084745,4.695652173913044,7.899042004421519,0.3898305084745763,0.5652173913043478,0.1753868828297715,59,23
1610612741,2021-22,2.2542372881355934,-7.173913043478261,-9.428150331613853,0.6440677966101694,0.34782608695652173,-0.2962417096536477,59,23
1610612742,2021-22,3.3559322033898304,3.1739130434782608,-0.1820191599115697,0.5932203389830508,0.7391304347826086,0.14591009579955783,59,23
1610612743,2021-22,2.086206896551724,2.8333333333333335,0.7471264367816093,0.5689655172413793,0.625,0.05603448275862066,58,24
1610612744,2021-22,6.915254237288136,2.0,-4.915254237288136,0.711864406779661,0.4782608695652174,-0.2336035372144436,59,23
1610612745,2021-22,-9.655172413793103,-5.625,4.030172413793103,0.25862068965517243,0.20833333333333334,-0.05028735632183909,58,24
1610612746,2021-22,-0.8360655737704918,2.5238095238095237,3.359875097580016,0.4918032786885246,0.5714285714285714,0.07962529274004682,61,21
1610612747,2021-22,-1.4655172413793103,-6.875,-5.4094827586206895,0.46551724137931033,0.25,-0.21551724137931033,58,24
1610612748,2021-22,4.47457627118644,4.391304347826087,-0.08327192336035338,0.6440677966101694,0.6521739130434783,0.00810611643330883,59,23
1610612749,2021-22,3.35,3.3636363636363638,0.013636363636363669,0.6,0.6818181818181818,0.08181818181818179,60,22
1610612750,2021-22,1.4576271186440677,5.6521739130434785,4.194546794399411,0.5254237288135594,0.6521739130434783,0.1267501842299189,59,23
1610612751,2021-22,0.0,2.782608695652174,2.782608695652174,0.5254237288135594,0.5652173913043478,0.03979366249078842,59,23
1610612752,2021-22,-1.5084745762711864,3.4347826086956523,4.943257184966839,0.423728813559322,0.5217391304347826,0.09801031687546058,59,23
1610612753,2021-22,-8.633333333333333,-6.2727272727272725,2.3606060606060604,0.21666666666666667,0.4090909090909091,0.19242424242424244,60,22
1610612754,2021-22,-2.65,-5.7272727272727275,-3.0772727272727276,0.3333333333333333,0.22727272727272727,-0.10606060606060605,60,22
1610612755,2021-22,1.5517241379310345,5.166666666666667,3.6149425287356323,0.603448275862069,0.6666666666666666,0.06321839080459768,58,24
1610612756,2021-22,8.137931034482758,5.958333333333333,-2.179597701149425,0.8275862068965517,0.6666666666666666,-0.16091954022988508,58,24
1610612757,2021-22,-3.864406779661017,-21.73913043478261,-17.874723655121592,0.423728813559322,0.08695652173913043,-0.3367722918201916,59,23
1610612758,2021-22,-5.0,-6.7272727272727275,-1.7272727272727275,0.36666666666666664,0.36363636363636365,-0.0030303030303029943,60,22
1610612759,2021-22,0.13559322033898305,0.08695652173913043,-0.04863669859985262,0.3898305084745763,0.4782608695652174,0.08843036109064112,59,23
1610612760,2021-22,-6.637931034482759,-11.625,-4.987068965517241,0.3103448275862069,0.25,-0.060344827586206906,58,24
1610612761,2021-22,1.7719298245614035,3.48,1.7080701754385965,0.5614035087719298,0.64,0.07859649122807022,57,25
1610612762,2021-22,6.862068965517241,4.041666666666667,-2.820402298850574,0.6206896551724138,0.5416666666666666,-0.07902298850574718,58,24
1610612763,2021-22,4.85,7.954545454545454,3.1045454545454545,0.6833333333333333,0.6818181818181818,-0.0015151515151515804,60,22
1610612764,2021-22,-2.793103448275862,-4.791666666666667,-1.9985632183908049,0.46551724137931033,0.3333333333333333,-0.13218390804597702,58,24
1610612765,2021-22,-10.051724137931034,-2.0833333333333335,7.9683908045977,0.22413793103448276,0.4166666666666667,0.19252873563218392,58,24
1610612766,2021-22,-0.9,4.090909090909091,4.990909090909091,0.48333333333333334,0.6363636363636364,0.15303030303030302,60,22
1610612737,2022-23,-0.3559322033898305,1.9565217391304348,2.3124539425202655,0.4915254237288136,0.5217391304347826,0.030213706705969012,59,23
1610612738,2022-23,6.135593220338983,7.521739130434782,1.3861459100957996,0.711864406779661,0.6521739130434783,-0.05969049373618274,59,23
1610612739,2022-23,5.622950819672131,4.666666666666667,-0.9562841530054644,0.6229508196721312,0.6190476190476191,-0.0039032006245121043,61,21
1610612740,2022-23,1.4067796610169492,3.130434782608696,1.7236551215917466,0.5084745762711864,0.5217391304347826,0.013264554163596176,59,23
1610612741,2022-23,-0.288135593220339,5.3478260869565215,5.635961680176861,0.4406779661016949,0.6086956521739131,0.16801768607221818,59,23
1610612742,2022-23,0.48333333333333334,-1.0454545454545454,-1.5287878787878788,0.5166666666666667,0.3181818181818182,-0.19848484848484854,60,22
1610612743,2022-23,4.3559322033898304,0.6956521739130435,-3.660280029476787,0.6949152542372882,0.5217391304347826,-0.17317612380250558,59,23
1610612744,2022-23,0.08620689655172414,5.958333333333333,5.872126436781609,0.5,0.625,0.125,58,24
1610612745,2022-23,-8.39655172413793,-6.541666666666667,1.8548850574712636,0.22413793103448276,0.375,0.15086206896551724,58,24
1610612746,2022-23,0.3114754098360656,1.0476190476190477,0.7361436377829821,0.5409836065573771,0.5238095238095238,-0.01717408274785326,61,21
1610612747,2022-23,-1.152542372881356,5.0,6.152542372881356,0.4576271186440678,0.6956521739130435,0.23802505526897566,59,23
1610612748,2022-23,0.03389830508474576,-1.2173913043478262,-1.2512896094325718,0.5423728813559322,0.5217391304347826,-0.020633750921149607,59,23
1610612749,2022-23,3.2241379310344827,4.625,1.4008620689655173,0.7068965517241379,0.7083333333333334,0.00143678160919547,58,24
1610612750,2022-23,-0.06557377049180328,0.047619047619047616,0.1131928181108509,0.5081967213114754,0.5238095238095238,0.015612802498048417,61,21
1610612751,2022-23,1.7241379310344827,-1.25,-2.9741379310344827,0.5862068965517241,0.4583333333333333,-0.12787356321839077,58,24
1610612752,2022-23,2.2333333333333334,4.818181818181818,2.584848484848485,0.55,0.6363636363636364,0.08636363636363631,60,22
1610612753,2022-23,-2.76271186440678,-2.0434782608695654,0.7192336035372144,0.4067796610169492,0.43478260869565216,0.028002947678702983,59,23
1610612754,2022-23,-2.6333333333333333,-4.681818181818182,-2.0484848484848484,0.43333333333333335,0.4090909090909091,-0.024242424242424232,60,22
1610612755,2022-23,3.8947368421052633,5.28,1.385263157894737,0.6666666666666666,0.64,-0.026666666666666616,57,25
1610612756,2022-23,1.3666666666666667,4.0,2.6333333333333333,0.5333333333333333,0.5909090909090909,0.05757575757575761,60,22
1610612757,2022-23,-0.15517241379310345,-13.333333333333334,-13.17816091954023,0.4827586206896552,0.20833333333333334,-0.2744252873563219,58,24
1610612758,2022-23,2.280701754385965,3.48,1.199298245614035,0.5614035087719298,0.64,0.07859649122807022,57,25
1610612759,2022-23,-10.169491525423728,-9.695652173913043,0.47383935151068535,0.23728813559322035,0.34782608695652173,0.11053795136330138,59,23
1610612760,2022-23,1.6491228070175439,-0.2,-1.8491228070175438,0.49122807017543857,0.48,-0.011228070175438587,57,25
1610612761,2022-23,0.864406779661017,3.0434782608695654,2.1790714812085485,0.4745762711864407,0.5652173913043478,0.09064112011790709,59,23
1610612762,2022-23,0.3333333333333333,-4.409090909090909,-4.742424242424242,0.48333333333333334,0.36363636363636365,-0.11969696969696969,60,22
1610612763,2022-23,3.912280701754386,4.0,0.08771929824561386,0.6140350877192983,0.64,0.025964912280701746,57,25
1610612764,2022-23,0.29310344827586204,-4.833333333333333,-5.126436781609195,0.4827586206896552,0.2916666666666667,-0.1910919540229885,58,24
1610612765,2022-23,-7.593220338983051,-9.826086956521738,-2.2328666175386873,0.2542372881355932,0.08695652173913043,-0.16728076639646278,59,23
1610612766,2022-23,-6.416666666666667,-5.7727272727272725,0.6439393939393945,0.2833333333333333,0.45454545454545453,0.1712121212121212,60,22
